arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 3, 7, 3, 7, 5, 3, 7, 3, 3, 7, 5, 7, 5, 3, 7], 'e': [6, 4, 3, 4, 4, 6, 4, 3, 6, 6, 3, 4, 4, 4, 6, 3, 4, 3, 6, 4], 'd': [3, 4, 3, 3, 4], 'r': [224]}",15.28,52.03
"{'wid': None, 'ks': [7, 7, 7, 5, 5, 7, 3, 5, 7, 5, 7, 3, 5, 3, 5, 5, 5, 5, 7, 7], 'e': [4, 4, 4, 3, 6, 3, 4, 4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 6, 6, 3], 'd': [4, 3, 2, 4, 2], 'r': [208]}",13.34,43.79
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 5, 5, 3, 5, 7, 3, 7, 5, 3, 3, 3, 5, 5, 7, 3], 'e': [3, 3, 4, 6, 6, 6, 3, 4, 3, 6, 3, 4, 3, 3, 3, 4, 3, 3, 6, 6], 'd': [4, 2, 4, 2, 2], 'r': [160]}",15.92,33.72
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 5, 7, 3, 7, 5, 5, 7, 7, 7, 3, 5, 5, 5, 5, 7], 'e': [4, 3, 6, 4, 6, 4, 4, 3, 4, 6, 3, 3, 6, 6, 6, 4, 6, 4, 6, 4], 'd': [3, 2, 3, 4, 4], 'r': [208]}",14.4,48.83
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 3, 7, 5, 3, 3, 3, 5, 3, 3, 7, 7, 3, 5, 7, 7], 'e': [6, 6, 4, 6, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 4, 6, 4, 3, 3, 4], 'd': [3, 2, 3, 4, 4], 'r': [176]}",18.53,43.21
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 5, 7, 7, 7, 3, 3, 5, 3, 7, 7, 3, 7, 7, 5, 3], 'e': [4, 6, 4, 3, 4, 4, 4, 6, 4, 4, 3, 4, 4, 6, 4, 3, 6, 3, 3, 6], 'd': [3, 4, 3, 2, 3], 'r': [192]}",13.75,39.8
"{'wid': None, 'ks': [5, 7, 7, 5, 5, 3, 3, 5, 3, 5, 7, 5, 7, 5, 3, 7, 3, 7, 3, 3], 'e': [3, 3, 3, 4, 4, 6, 6, 3, 3, 3, 4, 6, 4, 4, 4, 6, 3, 6, 4, 3], 'd': [4, 4, 4, 4, 2], 'r': [160]}",15.42,39.18
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 3, 5, 3, 7, 5, 7, 3, 7, 7, 5, 7, 7, 5, 7, 7], 'e': [4, 6, 6, 6, 4, 4, 6, 4, 3, 6, 3, 6, 6, 4, 3, 4, 3, 6, 4, 3], 'd': [2, 2, 3, 2, 4], 'r': [192]}",12.62,35.4
"{'wid': None, 'ks': [5, 7, 7, 7, 3, 7, 5, 5, 7, 7, 5, 7, 5, 3, 3, 7, 5, 5, 3, 3], 'e': [3, 4, 6, 3, 6, 6, 6, 4, 4, 3, 6, 3, 4, 4, 4, 3, 3, 3, 3, 3], 'd': [4, 4, 3, 2, 3], 'r': [160]}",13.81,34.5
"{'wid': None, 'ks': [3, 5, 3, 3, 5, 7, 3, 7, 3, 7, 7, 7, 5, 3, 3, 7, 3, 3, 7, 7], 'e': [6, 3, 4, 4, 3, 6, 3, 6, 4, 4, 4, 6, 3, 6, 6, 3, 4, 4, 3, 3], 'd': [2, 2, 4, 2, 4], 'r': [192]}",16.31,44.19
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 7, 5, 5, 5, 3, 3, 5, 5, 3, 3, 3, 7, 5, 3, 7], 'e': [4, 3, 3, 6, 3, 6, 3, 6, 3, 6, 4, 4, 3, 6, 6, 6, 3, 4, 6, 4], 'd': [4, 3, 4, 4, 3], 'r': [192]}",15.95,46.02
"{'wid': None, 'ks': [7, 7, 5, 3, 7, 5, 5, 5, 3, 5, 7, 3, 3, 5, 3, 5, 7, 3, 5, 7], 'e': [3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 3, 4, 3, 4, 3, 6, 6, 3, 3, 4], 'd': [3, 4, 3, 2, 3], 'r': [192]}",13.38,37.07
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 3, 7, 3, 7, 7, 3, 3, 5, 5, 5, 7, 5, 7, 5, 3], 'e': [3, 4, 6, 3, 3, 6, 4, 3, 4, 4, 4, 3, 4, 6, 6, 4, 6, 4, 4, 6], 'd': [3, 4, 3, 4, 2], 'r': [208]}",14.92,47.92
"{'wid': None, 'ks': [3, 7, 3, 7, 7, 5, 5, 3, 5, 7, 3, 7, 5, 5, 3, 7, 3, 5, 3, 5], 'e': [6, 3, 6, 3, 3, 4, 4, 6, 3, 3, 6, 4, 4, 3, 6, 6, 4, 6, 6, 4], 'd': [2, 4, 3, 3, 3], 'r': [176]}",14.46,39.47
"{'wid': None, 'ks': [5, 7, 3, 3, 7, 5, 5, 3, 5, 3, 5, 5, 5, 3, 3, 7, 5, 7, 5, 5], 'e': [3, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 6, 6, 4, 3, 3, 3, 6, 3], 'd': [3, 4, 4, 3, 3], 'r': [160]}",14.7,36.29
"{'wid': None, 'ks': [5, 7, 7, 7, 7, 3, 3, 5, 3, 5, 7, 5, 7, 3, 5, 7, 7, 5, 5, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 6, 3, 6, 6, 3, 4, 3, 3, 4, 6, 3, 4, 3], 'd': [4, 4, 4, 3, 2], 'r': [192]}",18.61,44.7
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 7, 3, 5, 5, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 3], 'e': [3, 6, 3, 6, 6, 3, 4, 6, 6, 3, 3, 3, 3, 6, 4, 4, 3, 3, 3, 6], 'd': [3, 4, 4, 3, 4], 'r': [176]}",15.98,41.33
"{'wid': None, 'ks': [7, 3, 5, 3, 3, 7, 3, 7, 7, 5, 7, 3, 5, 3, 3, 5, 3, 7, 7, 3], 'e': [6, 4, 6, 4, 4, 6, 3, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 3, 4, 4], 'd': [2, 4, 3, 4, 2], 'r': [176]}",14.43,39.43
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 7, 7, 7, 7, 5, 7, 5, 7, 3, 7, 3, 5, 7, 3, 7], 'e': [6, 6, 4, 6, 4, 3, 4, 4, 3, 6, 4, 6, 6, 3, 6, 3, 3, 3, 4, 3], 'd': [2, 2, 4, 3, 4], 'r': [160]}",14.89,35.6
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 5, 5, 3, 5, 5, 3, 5, 5, 3, 3, 3, 5, 5, 3, 7], 'e': [3, 4, 3, 3, 4, 4, 4, 6, 4, 4, 6, 6, 3, 3, 4, 4, 4, 3, 4, 6], 'd': [4, 2, 3, 3, 3], 'r': [224]}",13.91,44.94
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 3, 5, 7, 7, 3, 3, 7, 3, 7, 5, 7, 3, 3, 5, 7], 'e': [6, 4, 6, 4, 3, 6, 6, 4, 4, 4, 4, 4, 3, 3, 4, 3, 3, 6, 6, 4], 'd': [3, 3, 3, 3, 3], 'r': [208]}",13.65,45.02
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 3, 5, 3, 7, 3, 3, 3, 5, 3, 3, 7, 3, 7, 3, 3], 'e': [3, 6, 6, 3, 4, 3, 4, 3, 4, 6, 3, 6, 6, 4, 3, 3, 4, 4, 4, 6], 'd': [2, 3, 4, 3, 4], 'r': [208]}",14.53,43.84
"{'wid': None, 'ks': [3, 7, 3, 5, 7, 3, 7, 3, 7, 5, 7, 7, 3, 7, 5, 5, 3, 7, 5, 7], 'e': [3, 6, 6, 6, 3, 4, 4, 4, 6, 4, 6, 6, 3, 6, 3, 6, 4, 4, 6, 4], 'd': [2, 2, 2, 4, 2], 'r': [224]}",11.36,38.84
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 7, 7, 7, 3, 3, 3, 3, 3, 7, 7, 5, 3, 3, 7, 5], 'e': [4, 6, 4, 4, 3, 3, 4, 4, 3, 6, 4, 6, 6, 4, 3, 4, 6, 4, 6, 3], 'd': [2, 2, 2, 3, 4], 'r': [192]}",12.69,36.41
"{'wid': None, 'ks': [5, 7, 3, 3, 5, 3, 5, 5, 5, 7, 7, 5, 7, 7, 3, 3, 5, 3, 7, 5], 'e': [4, 3, 3, 6, 6, 3, 6, 4, 6, 3, 6, 4, 3, 3, 6, 6, 6, 3, 4, 3], 'd': [4, 2, 3, 2, 3], 'r': [176]}",12.81,35.65
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 5, 5, 3, 3, 7, 7, 5, 7, 7, 3, 3, 3, 7, 3, 7], 'e': [3, 3, 6, 4, 3, 6, 3, 3, 3, 6, 4, 6, 4, 6, 3, 4, 6, 3, 4, 6], 'd': [2, 3, 4, 3, 4], 'r': [176]}",14.76,37.89
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 3, 5, 5, 3, 3, 5, 7, 3, 5, 7, 5, 7, 7, 5, 3], 'e': [3, 3, 3, 6, 4, 6, 4, 3, 4, 4, 6, 4, 3, 4, 4, 3, 6, 3, 4, 3], 'd': [3, 4, 2, 3, 4], 'r': [160]}",18.6,39.3
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 3, 5, 5, 3, 3, 7, 3, 7, 5, 5, 3, 5, 3, 3, 3], 'e': [4, 3, 6, 4, 6, 3, 3, 4, 4, 4, 4, 4, 3, 6, 6, 3, 3, 6, 4, 6], 'd': [2, 4, 2, 4, 3], 'r': [224]}",15.7,49.49
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 3, 7, 5, 3, 7, 3, 7, 7, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 6, 4, 3, 6, 3, 3, 4, 4, 3, 3, 4, 4, 4, 6, 4, 4, 4, 4, 4], 'd': [4, 4, 2, 2, 3], 'r': [192]}",13.48,38.87
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 7, 3, 7, 3, 3, 3, 5, 3, 3, 5, 7, 7, 5, 5, 3], 'e': [3, 6, 3, 3, 6, 6, 4, 6, 4, 6, 3, 4, 3, 6, 3, 6, 4, 3, 6, 3], 'd': [2, 4, 2, 3, 2], 'r': [224]}",12.39,41.12
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 5, 7, 5, 7, 7, 3, 5, 7, 5, 3, 5, 3, 5, 7, 3], 'e': [6, 4, 3, 3, 6, 4, 4, 4, 6, 6, 3, 4, 6, 4, 6, 4, 3, 4, 6, 3], 'd': [2, 3, 2, 4, 3], 'r': [192]}",13.66,42.32
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 5, 3, 3, 7, 7, 7, 3, 7, 3, 5, 3, 5, 5, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 3, 3, 6, 3, 3, 3, 3, 4, 4, 6, 3, 4, 6, 6], 'd': [4, 2, 2, 4, 2], 'r': [208]}",15.3,44.36
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 7, 3, 3, 3, 3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5], 'e': [4, 6, 4, 4, 6, 6, 6, 6, 4, 3, 6, 3, 3, 4, 4, 4, 6, 6, 6, 6], 'd': [2, 4, 4, 3, 3], 'r': [208]}",14.85,45.7
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 7, 3, 5, 5, 5, 5, 7, 7, 3, 7, 5, 5, 7, 7], 'e': [6, 4, 6, 4, 6, 6, 4, 4, 3, 3, 4, 4, 3, 6, 6, 3, 4, 3, 3, 3], 'd': [2, 4, 2, 2, 3], 'r': [208]}",14.91,40.53
"{'wid': None, 'ks': [7, 3, 3, 7, 5, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 7, 5, 7, 5, 5], 'e': [6, 3, 6, 6, 6, 6, 4, 3, 6, 4, 6, 4, 6, 3, 3, 4, 4, 6, 4, 4], 'd': [3, 3, 4, 2, 2], 'r': [160]}",12.97,34.23
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 5, 7, 5, 3, 3, 5, 7, 3, 7, 5, 5, 3, 5, 7, 5], 'e': [4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 6, 4, 4, 4, 3, 3, 6, 4, 6], 'd': [2, 3, 3, 4, 4], 'r': [208]}",15.03,43.48
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 5, 5, 3, 5, 7, 5, 5, 5, 5, 3, 3, 3, 5, 5, 5], 'e': [3, 3, 4, 3, 4, 4, 3, 4, 4, 6, 3, 6, 3, 6, 6, 6, 3, 4, 4, 3], 'd': [4, 2, 4, 4, 4], 'r': [160]}",16.25,41.67
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 3, 3, 3, 7, 5, 7, 3, 3, 5, 5, 7, 5, 7, 5], 'e': [6, 4, 4, 6, 4, 3, 6, 4, 4, 4, 3, 4, 4, 3, 4, 4, 6, 3, 4, 6], 'd': [3, 2, 4, 4, 4], 'r': [160]}",15.06,37.56
"{'wid': None, 'ks': [5, 3, 7, 7, 3, 5, 3, 3, 7, 7, 3, 7, 7, 5, 7, 7, 3, 3, 3, 3], 'e': [3, 4, 6, 4, 3, 6, 3, 4, 3, 4, 6, 4, 4, 4, 4, 6, 4, 6, 3, 4], 'd': [2, 3, 2, 3, 2], 'r': [176]}",11.3,30.03
"{'wid': None, 'ks': [3, 7, 5, 7, 7, 7, 7, 7, 5, 5, 7, 3, 3, 7, 5, 3, 5, 7, 5, 3], 'e': [3, 4, 6, 4, 6, 4, 6, 6, 4, 4, 3, 6, 4, 4, 3, 3, 4, 6, 3, 6], 'd': [2, 2, 4, 2, 3], 'r': [176]}",11.63,31.65
"{'wid': None, 'ks': [3, 7, 3, 7, 7, 3, 3, 3, 3, 5, 3, 5, 5, 5, 7, 5, 5, 5, 5, 3], 'e': [4, 6, 6, 6, 4, 3, 3, 6, 3, 6, 3, 4, 6, 6, 3, 3, 3, 3, 4, 6], 'd': [3, 4, 4, 4, 3], 'r': [160]}",16.3,39.23
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 7, 7, 3, 3, 5, 3, 5, 3, 3, 5, 7, 5, 3, 5, 7], 'e': [6, 3, 6, 4, 3, 6, 4, 4, 4, 3, 3, 6, 3, 4, 3, 6, 4, 3, 3, 3], 'd': [4, 2, 2, 3, 4], 'r': [176]}",13.87,37.38
"{'wid': None, 'ks': [5, 3, 7, 7, 3, 3, 5, 5, 7, 5, 5, 3, 7, 3, 5, 3, 5, 7, 5, 5], 'e': [6, 3, 3, 4, 6, 4, 3, 3, 4, 3, 3, 6, 4, 3, 4, 6, 3, 4, 3, 6], 'd': [2, 4, 2, 2, 4], 'r': [208]}",13.91,44.23
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 7, 5, 3, 3, 3, 3, 5, 7, 5, 5, 7, 7, 7, 5, 3], 'e': [3, 6, 6, 3, 6, 3, 4, 3, 3, 4, 6, 3, 4, 4, 4, 6, 6, 6, 4, 3], 'd': [3, 2, 2, 3, 4], 'r': [192]}",16.25,41.24
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 5, 7, 3, 7, 7, 5, 7, 3, 5, 3, 7, 5, 7, 3, 5], 'e': [3, 3, 6, 3, 6, 3, 4, 4, 3, 3, 4, 3, 6, 3, 6, 6, 4, 4, 3, 6], 'd': [2, 4, 4, 2, 3], 'r': [160]}",13.57,31.24
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 5, 7, 7, 5, 3, 5, 3, 7, 5, 5, 7, 7, 7, 7, 3], 'e': [3, 4, 6, 3, 6, 6, 4, 4, 4, 3, 4, 4, 6, 4, 3, 4, 4, 4, 6, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",10.94,37.18
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 5, 7, 7, 5, 3, 5, 3, 5, 5, 7, 7, 3, 3, 7], 'e': [3, 3, 3, 4, 4, 6, 3, 3, 4, 3, 4, 3, 6, 3, 3, 6, 4, 6, 4, 6], 'd': [2, 3, 3, 2, 3], 'r': [192]}",12.06,33.91
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 3, 3, 5, 3, 5, 5, 3, 7, 7, 5, 7, 5, 7, 7, 5], 'e': [4, 3, 6, 4, 4, 3, 6, 3, 6, 3, 6, 6, 3, 4, 3, 4, 3, 4, 4, 4], 'd': [3, 3, 2, 4, 4], 'r': [224]}",18.48,50.55
"{'wid': None, 'ks': [3, 7, 5, 7, 3, 3, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 7, 5], 'e': [3, 6, 6, 4, 3, 6, 4, 3, 6, 6, 6, 6, 4, 4, 4, 4, 6, 4, 3, 4], 'd': [2, 4, 2, 2, 4], 'r': [192]}",13.74,37.02
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 3, 5, 7, 7, 5, 5, 5, 5, 7, 7, 5, 5, 7, 5, 5], 'e': [4, 4, 4, 4, 6, 4, 3, 3, 6, 6, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3], 'd': [3, 4, 3, 4, 2], 'r': [192]}",14.75,41.75
"{'wid': None, 'ks': [7, 3, 5, 5, 7, 7, 5, 3, 7, 5, 7, 5, 3, 3, 3, 5, 5, 5, 5, 5], 'e': [3, 4, 3, 3, 6, 4, 3, 3, 3, 4, 6, 4, 4, 4, 3, 6, 4, 3, 4, 4], 'd': [3, 4, 2, 3, 2], 'r': [192]}",12.63,35.23
"{'wid': None, 'ks': [7, 3, 7, 3, 5, 5, 5, 5, 3, 3, 5, 5, 5, 3, 5, 3, 3, 5, 7, 7], 'e': [3, 6, 6, 4, 4, 3, 4, 6, 4, 4, 3, 4, 3, 6, 3, 3, 4, 4, 3, 6], 'd': [2, 4, 3, 2, 3], 'r': [176]}",12.72,33.33
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 3, 3, 5, 7, 5, 3, 3, 5, 5, 5, 3, 7, 7, 7, 7], 'e': [6, 4, 4, 4, 3, 4, 4, 6, 6, 6, 4, 3, 4, 4, 4, 6, 4, 4, 6, 3], 'd': [4, 2, 4, 3, 3], 'r': [224]}",13.95,49.89
"{'wid': None, 'ks': [3, 7, 3, 3, 7, 3, 3, 5, 7, 7, 5, 7, 3, 7, 5, 5, 5, 7, 3, 7], 'e': [4, 4, 6, 3, 6, 6, 3, 6, 3, 6, 6, 4, 4, 4, 4, 6, 4, 6, 6, 4], 'd': [2, 3, 2, 4, 2], 'r': [208]}",12.53,42.6
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 5, 3, 5, 3, 7, 5, 7, 3, 3, 7, 7, 5, 5, 3, 7], 'e': [3, 6, 3, 6, 3, 4, 3, 4, 6, 4, 6, 3, 4, 3, 3, 4, 4, 3, 6, 6], 'd': [3, 2, 3, 3, 4], 'r': [176]}",14.33,37.43
"{'wid': None, 'ks': [3, 3, 7, 5, 7, 7, 5, 7, 5, 3, 5, 7, 5, 3, 5, 7, 5, 7, 7, 7], 'e': [6, 3, 4, 4, 4, 4, 3, 3, 4, 6, 6, 3, 3, 4, 6, 6, 4, 3, 6, 3], 'd': [4, 2, 2, 4, 2], 'r': [192]}",15.8,42.33
"{'wid': None, 'ks': [5, 5, 3, 5, 3, 3, 3, 3, 5, 3, 5, 3, 7, 5, 5, 3, 5, 5, 7, 7], 'e': [6, 4, 6, 3, 4, 3, 4, 6, 6, 3, 3, 6, 3, 4, 6, 3, 3, 6, 6, 4], 'd': [3, 3, 3, 3, 4], 'r': [192]}",14.92,47.3
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 7, 5, 7, 5, 5, 3, 7, 5, 3, 5, 5, 5, 3, 5, 7], 'e': [3, 3, 3, 3, 6, 4, 3, 4, 3, 6, 3, 6, 3, 6, 4, 3, 4, 3, 3, 3], 'd': [2, 2, 3, 3, 2], 'r': [160]}",11.24,27.33
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 5, 3, 5, 5, 7, 7, 7, 7, 7, 3, 5, 3, 5, 7, 3], 'e': [3, 6, 6, 6, 3, 3, 3, 4, 3, 6, 4, 4, 3, 6, 3, 3, 4, 6, 3, 4], 'd': [2, 4, 2, 3, 3], 'r': [192]}",16.78,40.43
"{'wid': None, 'ks': [5, 3, 5, 3, 3, 3, 7, 5, 7, 7, 5, 3, 3, 7, 3, 3, 3, 5, 5, 7], 'e': [3, 6, 3, 3, 3, 4, 3, 4, 6, 6, 4, 6, 3, 4, 6, 4, 4, 4, 4, 6], 'd': [4, 3, 3, 2, 2], 'r': [160]}",14.59,33.05
"{'wid': None, 'ks': [5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 3, 5, 5, 7, 5, 7, 7, 5, 3, 7], 'e': [6, 6, 3, 6, 4, 6, 6, 3, 6, 3, 3, 3, 3, 3, 3, 4, 6, 6, 4, 3], 'd': [2, 2, 2, 2, 2], 'r': [192]}",10.48,33.94
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 5, 5, 7, 3, 5, 5, 3, 7, 3, 5, 3, 5, 3, 3, 3], 'e': [6, 3, 4, 6, 6, 6, 4, 3, 3, 4, 6, 6, 3, 4, 4, 6, 4, 6, 4, 4], 'd': [3, 3, 4, 3, 2], 'r': [192]}",13.24,40.12
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 7, 5, 3, 7, 7, 3, 5, 5, 5, 7, 7, 7, 7, 3, 7], 'e': [4, 6, 3, 3, 3, 4, 6, 6, 6, 3, 6, 3, 4, 6, 4, 3, 6, 6, 4, 4], 'd': [3, 2, 2, 3, 2], 'r': [224]}",13.88,43.25
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 3, 5, 7, 5, 7, 5, 5, 3, 5, 7, 3, 7, 7, 3, 3], 'e': [3, 3, 4, 3, 3, 3, 4, 6, 6, 4, 6, 3, 3, 6, 6, 3, 3, 3, 4, 3], 'd': [3, 2, 2, 4, 3], 'r': [208]}",13.41,39.47
"{'wid': None, 'ks': [5, 7, 3, 5, 3, 3, 7, 3, 7, 5, 3, 5, 3, 7, 3, 5, 3, 7, 5, 7], 'e': [4, 6, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 6, 4, 6, 6, 4, 4, 4, 4], 'd': [2, 4, 3, 4, 4], 'r': [160]}",19.8,42.2
"{'wid': None, 'ks': [5, 3, 3, 5, 7, 7, 3, 7, 5, 7, 5, 7, 5, 3, 7, 7, 3, 7, 3, 5], 'e': [3, 4, 6, 4, 4, 3, 6, 4, 4, 6, 6, 4, 4, 3, 3, 4, 4, 4, 6, 3], 'd': [2, 4, 2, 4, 2], 'r': [160]}",13.25,31.16
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 5, 7, 3, 5, 5, 3, 5, 3, 5, 3, 5, 7, 5, 5, 7], 'e': [4, 4, 4, 6, 4, 6, 6, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 4, 4, 3], 'd': [3, 3, 4, 4, 3], 'r': [192]}",16.66,42.34
"{'wid': None, 'ks': [7, 7, 3, 7, 7, 3, 3, 5, 5, 3, 5, 5, 5, 3, 5, 7, 7, 5, 3, 7], 'e': [6, 6, 4, 3, 6, 3, 4, 3, 6, 6, 6, 4, 3, 4, 4, 3, 6, 3, 6, 6], 'd': [4, 4, 2, 4, 2], 'r': [208]}",14.9,48.9
"{'wid': None, 'ks': [3, 5, 5, 5, 3, 5, 7, 3, 3, 5, 3, 7, 7, 3, 5, 5, 7, 7, 7, 7], 'e': [3, 3, 6, 6, 6, 3, 4, 4, 6, 3, 6, 4, 6, 4, 3, 4, 4, 4, 4, 4], 'd': [2, 3, 2, 4, 4], 'r': [224]}",14.04,43.38
"{'wid': None, 'ks': [3, 7, 5, 3, 3, 7, 3, 3, 3, 3, 3, 5, 5, 7, 5, 5, 3, 7, 5, 3], 'e': [3, 6, 4, 6, 3, 3, 4, 6, 6, 6, 6, 3, 6, 6, 6, 4, 4, 3, 6, 3], 'd': [4, 2, 2, 2, 4], 'r': [208]}",12.37,41.7
"{'wid': None, 'ks': [5, 3, 5, 7, 5, 5, 3, 3, 3, 3, 3, 5, 5, 7, 3, 7, 5, 3, 3, 5], 'e': [3, 6, 3, 6, 3, 6, 3, 6, 6, 3, 4, 6, 6, 3, 6, 3, 3, 6, 4, 4], 'd': [2, 2, 2, 3, 3], 'r': [192]}",11.47,33.93
"{'wid': None, 'ks': [3, 3, 3, 7, 7, 5, 3, 5, 3, 7, 7, 3, 3, 3, 3, 3, 5, 5, 5, 3], 'e': [6, 6, 4, 6, 4, 6, 6, 4, 4, 4, 6, 4, 3, 6, 4, 6, 4, 6, 6, 3], 'd': [3, 2, 4, 4, 2], 'r': [160]}",13.57,36.06
"{'wid': None, 'ks': [7, 7, 7, 7, 5, 3, 7, 5, 5, 3, 7, 3, 3, 3, 7, 7, 5, 5, 5, 5], 'e': [4, 6, 6, 6, 4, 6, 4, 6, 6, 4, 4, 6, 3, 3, 4, 4, 3, 6, 3, 4], 'd': [3, 2, 4, 4, 2], 'r': [208]}",17.33,47.14
"{'wid': None, 'ks': [3, 7, 7, 7, 7, 5, 7, 5, 5, 3, 5, 5, 7, 7, 7, 3, 5, 7, 5, 5], 'e': [3, 4, 6, 6, 4, 6, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 3, 3, 6, 4], 'd': [3, 2, 2, 3, 2], 'r': [160]}",13.54,30.02
"{'wid': None, 'ks': [5, 5, 7, 3, 7, 3, 3, 3, 7, 7, 5, 7, 3, 5, 7, 3, 5, 7, 7, 5], 'e': [3, 3, 6, 6, 6, 4, 3, 4, 4, 6, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3], 'd': [3, 3, 2, 3, 2], 'r': [176]}",14.33,33.78
"{'wid': None, 'ks': [7, 7, 3, 3, 5, 7, 3, 3, 5, 3, 3, 5, 3, 5, 7, 7, 7, 3, 5, 5], 'e': [4, 6, 4, 3, 3, 4, 3, 6, 4, 6, 4, 3, 6, 6, 4, 3, 3, 3, 6, 4], 'd': [3, 3, 4, 2, 4], 'r': [208]}",13.99,43.6
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 5, 7, 7, 7, 3, 7, 3, 5, 5, 7, 3, 7, 3, 5, 3], 'e': [4, 4, 3, 6, 4, 4, 6, 6, 3, 3, 4, 3, 4, 6, 4, 4, 4, 4, 3, 4], 'd': [2, 4, 3, 2, 2], 'r': [192]}",11.68,34.57
"{'wid': None, 'ks': [5, 7, 3, 5, 5, 5, 3, 5, 3, 5, 3, 7, 3, 3, 5, 5, 5, 3, 5, 3], 'e': [6, 6, 3, 6, 4, 4, 3, 6, 3, 3, 4, 6, 6, 3, 4, 4, 3, 3, 3, 4], 'd': [4, 4, 3, 2, 4], 'r': [160]}",14.56,36.56
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 7, 3, 3, 5, 7, 3, 5, 3, 5, 5, 3, 7, 7, 5, 5], 'e': [4, 4, 6, 3, 4, 6, 4, 4, 4, 6, 6, 3, 4, 3, 4, 3, 6, 6, 4, 4], 'd': [2, 2, 3, 4, 3], 'r': [176]}",14.35,37.7
"{'wid': None, 'ks': [5, 7, 7, 3, 3, 5, 7, 5, 3, 3, 7, 7, 7, 7, 3, 7, 5, 7, 5, 5], 'e': [3, 3, 4, 4, 4, 6, 3, 4, 6, 6, 3, 6, 4, 6, 3, 3, 4, 6, 4, 6], 'd': [2, 3, 3, 2, 4], 'r': [224]}",16.12,46.16
