arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 7, 7, 5, 5, 7, 7, 7, 5, 3, 7, 7, 7, 3, 3, 3], 'e': [6, 3, 6, 4, 3, 3, 4, 4, 6, 3, 6, 3, 4, 3, 4, 6, 6, 4, 3, 3], 'd': [4, 4, 3, 4, 2], 'r': [176]}",14.75,42.99
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 7, 3, 3, 5, 7, 5, 3, 5, 3, 5], 'e': [3, 4, 4, 3, 3, 4, 3, 4, 6, 4, 4, 3, 3, 6, 3, 3, 3, 3, 6, 6], 'd': [3, 2, 2, 4, 4], 'r': [224]}",13.99,44.61
"{'wid': None, 'ks': [5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 7, 3, 7, 5, 7, 7, 7, 5, 7], 'e': [6, 6, 4, 6, 4, 6, 3, 3, 6, 6, 4, 3, 6, 3, 3, 6, 4, 4, 4, 3], 'd': [3, 3, 3, 2, 2], 'r': [224]}",11.78,43.96
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 3, 3, 5, 7, 3, 7, 3, 7, 3, 5, 5, 3, 3, 5], 'e': [6, 4, 6, 4, 3, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 4, 4, 3, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [176]}",20.27,49.19
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 7, 5, 7, 5, 7, 3, 5, 3, 5, 3, 3, 7, 5, 5, 3], 'e': [3, 4, 6, 6, 3, 4, 3, 4, 4, 6, 6, 4, 3, 3, 4, 3, 3, 3, 6, 4], 'd': [4, 3, 2, 4, 3], 'r': [160]}",14.6,37.39
"{'wid': None, 'ks': [5, 7, 7, 3, 3, 5, 7, 5, 7, 5, 5, 7, 3, 7, 3, 7, 5, 5, 5, 7], 'e': [3, 4, 6, 6, 6, 3, 6, 3, 6, 3, 3, 4, 4, 4, 3, 6, 3, 4, 4, 3], 'd': [2, 2, 4, 3, 4], 'r': [176]}",14.32,36.99
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 7, 5, 7, 3, 5, 7, 7, 7, 7, 7, 3, 3, 3, 5, 7], 'e': [3, 6, 3, 4, 6, 3, 3, 6, 4, 3, 4, 4, 4, 6, 3, 6, 4, 6, 6, 4], 'd': [2, 3, 2, 3, 4], 'r': [208]}",16.03,45.9
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 3, 5, 5, 5, 3, 7, 5, 5, 7, 5, 3, 3, 3, 5, 7], 'e': [4, 6, 3, 3, 6, 4, 6, 3, 6, 6, 3, 6, 3, 6, 6, 6, 4, 4, 4, 4], 'd': [3, 2, 3, 3, 3], 'r': [208]}",15.68,44.24
"{'wid': None, 'ks': [3, 7, 5, 7, 7, 7, 5, 5, 7, 5, 3, 5, 5, 5, 7, 3, 3, 3, 7, 3], 'e': [4, 3, 3, 3, 6, 6, 4, 6, 6, 4, 4, 6, 3, 4, 6, 3, 4, 6, 3, 6], 'd': [3, 4, 3, 2, 4], 'r': [176]}",15.43,43.15
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 3, 3, 5, 3, 7, 3, 7, 3, 7, 5, 3, 7, 7, 5, 5], 'e': [3, 6, 4, 4, 3, 4, 3, 3, 3, 3, 6, 4, 3, 4, 4, 4, 3, 4, 3, 6], 'd': [3, 4, 3, 4, 4], 'r': [224]}",20.9,54.23
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 3, 7, 3, 7, 5], 'e': [3, 3, 6, 3, 6, 4, 3, 6, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3, 3], 'd': [2, 2, 4, 2, 2], 'r': [176]}",11.98,30.06
"{'wid': None, 'ks': [5, 5, 5, 3, 3, 3, 3, 3, 3, 5, 5, 3, 7, 5, 5, 7, 7, 3, 7, 7], 'e': [4, 3, 3, 6, 6, 4, 3, 4, 6, 4, 3, 6, 6, 3, 6, 3, 3, 4, 6, 6], 'd': [3, 3, 4, 2, 3], 'r': [208]}",13.72,42.43
"{'wid': None, 'ks': [3, 7, 5, 7, 3, 3, 7, 5, 5, 7, 3, 5, 3, 5, 3, 5, 7, 3, 7, 3], 'e': [4, 3, 4, 3, 6, 4, 6, 3, 6, 4, 6, 6, 3, 4, 3, 3, 6, 6, 3, 4], 'd': [3, 3, 4, 4, 4], 'r': [160]}",20.12,43.07
"{'wid': None, 'ks': [7, 3, 7, 7, 3, 7, 3, 3, 5, 3, 5, 5, 5, 3, 5, 5, 7, 5, 3, 7], 'e': [3, 4, 6, 4, 4, 3, 3, 4, 6, 3, 3, 6, 6, 6, 6, 6, 4, 3, 4, 6], 'd': [4, 2, 2, 4, 2], 'r': [208]}",13.36,43.15
"{'wid': None, 'ks': [5, 3, 5, 3, 7, 7, 5, 7, 5, 7, 5, 7, 7, 7, 3, 7, 3, 3, 7, 5], 'e': [6, 3, 6, 4, 4, 4, 4, 4, 6, 6, 6, 3, 6, 3, 4, 6, 6, 6, 3, 4], 'd': [3, 4, 2, 4, 4], 'r': [208]}",15.75,51.85
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 7, 5, 5, 5, 3, 7, 3, 7, 7, 5, 3, 7, 7, 5, 7], 'e': [6, 4, 3, 4, 3, 4, 4, 4, 4, 6, 3, 3, 4, 6, 4, 4, 3, 3, 4, 6], 'd': [3, 4, 2, 4, 4], 'r': [160]}",17.72,42.85
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 5, 3, 7, 7, 3, 5, 3, 3, 7, 5, 3, 3, 7, 3, 5], 'e': [6, 6, 6, 3, 6, 4, 4, 3, 4, 6, 3, 4, 4, 3, 6, 6, 3, 6, 6, 3], 'd': [2, 2, 2, 3, 2], 'r': [192]}",10.65,34.28
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 3, 7, 5, 3, 3, 7, 5, 7, 7, 7, 3, 5, 3, 3, 7], 'e': [4, 4, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 4, 4, 6, 4, 3, 6, 4, 3], 'd': [2, 3, 4, 2, 3], 'r': [176]}",15.71,36.45
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 5, 3, 5, 7, 5, 3, 3, 5, 5, 5, 3, 3, 5, 3, 3], 'e': [6, 4, 4, 4, 3, 6, 3, 4, 4, 6, 6, 3, 3, 4, 4, 4, 6, 6, 3, 6], 'd': [2, 3, 4, 2, 3], 'r': [160]}",15.56,35.09
"{'wid': None, 'ks': [3, 5, 5, 7, 7, 5, 5, 3, 3, 7, 7, 7, 5, 7, 3, 5, 5, 5, 5, 3], 'e': [6, 3, 6, 3, 6, 4, 3, 6, 6, 3, 6, 4, 6, 3, 3, 3, 6, 6, 6, 3], 'd': [4, 4, 4, 4, 3], 'r': [160]}",16.46,44.13
"{'wid': None, 'ks': [7, 3, 5, 7, 5, 5, 7, 7, 3, 5, 3, 7, 7, 3, 7, 7, 3, 5, 7, 3], 'e': [6, 6, 6, 3, 6, 3, 3, 3, 6, 6, 6, 3, 6, 4, 6, 6, 3, 4, 4, 4], 'd': [4, 3, 4, 4, 4], 'r': [160]}",17.12,49.32
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 3, 3, 7, 5, 5, 7, 5, 7, 3, 3, 5, 7, 7, 5, 7], 'e': [6, 6, 4, 4, 4, 3, 3, 3, 4, 4, 4, 3, 3, 4, 4, 4, 6, 4, 6, 6], 'd': [4, 4, 4, 2, 2], 'r': [176]}",13.61,38.55
"{'wid': None, 'ks': [5, 7, 3, 5, 7, 7, 7, 3, 7, 7, 5, 3, 3, 7, 5, 7, 3, 7, 5, 7], 'e': [6, 3, 3, 6, 3, 3, 6, 6, 4, 4, 3, 4, 3, 4, 4, 6, 3, 4, 3, 4], 'd': [4, 2, 3, 4, 2], 'r': [224]}",13.53,47.67
"{'wid': None, 'ks': [5, 5, 5, 7, 7, 3, 5, 5, 5, 5, 5, 3, 7, 3, 5, 3, 7, 7, 5, 5], 'e': [6, 3, 6, 3, 3, 3, 3, 6, 3, 6, 6, 3, 3, 4, 6, 6, 6, 6, 4, 4], 'd': [2, 3, 2, 4, 3], 'r': [160]}",16.19,41.67
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 3, 7, 5, 3, 7, 5, 7, 3, 3, 3, 5, 5, 7, 7, 3], 'e': [4, 6, 6, 6, 4, 3, 3, 6, 3, 6, 3, 6, 3, 3, 6, 6, 3, 3, 6, 6], 'd': [4, 3, 2, 2, 3], 'r': [192]}",15.24,42.61
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 7, 5, 7, 7, 7, 3, 3, 3, 3, 5, 5, 3, 7, 7, 7], 'e': [3, 6, 3, 3, 6, 3, 3, 6, 4, 3, 6, 4, 3, 4, 4, 6, 3, 6, 4, 4], 'd': [3, 2, 4, 3, 3], 'r': [192]}",16.85,42.71
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5, 3, 7, 7, 5, 7], 'e': [6, 4, 6, 6, 3, 3, 6, 3, 3, 3, 6, 3, 6, 3, 3, 4, 4, 3, 3, 6], 'd': [2, 2, 2, 2, 4], 'r': [176]}",12.53,33.97
"{'wid': None, 'ks': [5, 7, 5, 7, 3, 5, 3, 3, 3, 5, 3, 7, 5, 3, 7, 7, 5, 5, 5, 3], 'e': [4, 6, 6, 6, 3, 3, 3, 6, 4, 3, 3, 3, 3, 6, 6, 6, 6, 3, 3, 6], 'd': [2, 2, 4, 4, 2], 'r': [224]}",12.98,43.55
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 7, 3, 7, 3, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 6, 6, 6, 6, 6, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 3, 4, 6], 'd': [3, 4, 3, 2, 4], 'r': [176]}",14.19,39.96
"{'wid': None, 'ks': [7, 3, 3, 7, 5, 7, 5, 7, 3, 7, 5, 3, 3, 7, 7, 7, 5, 5, 5, 7], 'e': [3, 3, 3, 6, 3, 3, 4, 6, 3, 6, 4, 4, 3, 4, 4, 3, 3, 3, 3, 3], 'd': [4, 3, 2, 3, 2], 'r': [224]}",12.49,40.82
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 7, 5, 3, 3, 7, 3, 7, 5, 3, 5, 5, 5, 5, 3, 3], 'e': [3, 4, 4, 3, 4, 3, 4, 3, 4, 4, 3, 6, 6, 6, 4, 6, 4, 6, 4, 3], 'd': [4, 2, 4, 2, 4], 'r': [176]}",13.81,38.87
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 5, 5, 3, 5, 7, 5, 3, 7, 3, 3, 5, 5, 7, 5], 'e': [3, 6, 3, 3, 3, 3, 6, 6, 3, 4, 3, 6, 4, 3, 3, 4, 3, 4, 6, 3], 'd': [4, 4, 3, 3, 3], 'r': [176]}",18.8,41.79
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 3, 3, 5, 7, 7, 7, 3, 3, 7, 5, 3, 5, 5, 3, 7], 'e': [4, 3, 6, 3, 6, 3, 3, 3, 3, 3, 4, 4, 6, 3, 3, 6, 4, 6, 4, 4], 'd': [4, 3, 2, 3, 2], 'r': [208]}",12.67,41.87
"{'wid': None, 'ks': [3, 3, 3, 7, 3, 5, 5, 3, 3, 3, 7, 3, 5, 7, 3, 3, 3, 5, 3, 5], 'e': [3, 4, 4, 3, 6, 3, 6, 3, 6, 6, 3, 4, 3, 6, 4, 4, 3, 3, 4, 4], 'd': [3, 2, 3, 2, 3], 'r': [192]}",12.14,35.64
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 5, 5, 7, 3, 3, 7, 5, 5, 3, 5, 3, 5, 3, 3, 5], 'e': [4, 4, 3, 4, 3, 4, 3, 6, 6, 4, 6, 4, 6, 6, 4, 6, 3, 3, 6, 6], 'd': [3, 4, 4, 2, 4], 'r': [160]}",14.99,38.21
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 3, 7, 3, 3, 7, 5, 3, 5, 5, 3, 7, 3, 3, 3, 7], 'e': [4, 3, 6, 4, 6, 6, 6, 4, 4, 6, 6, 4, 6, 3, 4, 4, 4, 4, 4, 3], 'd': [3, 3, 2, 3, 4], 'r': [224]}",13.96,47.03
"{'wid': None, 'ks': [3, 5, 3, 7, 3, 5, 5, 3, 7, 7, 7, 3, 5, 5, 7, 5, 3, 5, 3, 3], 'e': [4, 3, 3, 6, 3, 3, 4, 6, 6, 6, 3, 6, 3, 6, 3, 6, 3, 4, 3, 4], 'd': [4, 3, 3, 3, 2], 'r': [176]}",13.28,38.92
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 5, 7, 7, 7, 3, 7, 3, 7, 5, 3, 5, 3, 7, 7], 'e': [6, 4, 4, 4, 6, 4, 6, 4, 6, 3, 4, 6, 4, 4, 6, 3, 4, 6, 3, 4], 'd': [4, 2, 3, 3, 4], 'r': [224]}",14.28,50.24
"{'wid': None, 'ks': [7, 5, 5, 3, 7, 3, 5, 5, 5, 3, 3, 3, 7, 3, 3, 5, 5, 3, 5, 3], 'e': [3, 4, 4, 4, 3, 6, 4, 4, 4, 6, 3, 4, 6, 3, 4, 4, 4, 6, 6, 6], 'd': [3, 4, 2, 2, 3], 'r': [192]}",13.01,37.89
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 7, 5, 7, 3, 7, 7, 5, 5, 7, 7, 5, 5, 5, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 3, 6, 4, 3, 4, 4, 4, 3, 6, 6, 6, 6, 4], 'd': [4, 2, 3, 4, 2], 'r': [224]}",16.02,49.23
"{'wid': None, 'ks': [7, 7, 5, 7, 3, 3, 7, 5, 3, 3, 5, 5, 5, 7, 7, 7, 5, 5, 7, 5], 'e': [4, 6, 3, 4, 4, 6, 4, 6, 6, 4, 4, 6, 4, 3, 3, 6, 6, 6, 3, 4], 'd': [2, 2, 4, 2, 4], 'r': [192]}",15.62,40.07
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 3, 3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 3, 5, 5, 3], 'e': [6, 4, 3, 3, 3, 6, 4, 3, 6, 3, 3, 4, 4, 3, 4, 3, 6, 3, 6, 4], 'd': [4, 2, 3, 2, 4], 'r': [192]}",16.2,46.0
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 3, 5, 7, 5, 5, 3, 7, 7, 7, 5, 5, 7, 5, 5, 3], 'e': [3, 4, 4, 6, 3, 4, 6, 6, 4, 6, 6, 3, 6, 4, 3, 3, 6, 3, 6, 4], 'd': [4, 3, 3, 4, 2], 'r': [160]}",15.5,38.98
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 5, 3, 3, 7, 3, 7, 7, 5, 3, 7, 3, 5, 3, 5, 7], 'e': [4, 3, 3, 4, 4, 3, 6, 6, 6, 4, 6, 3, 6, 6, 4, 3, 4, 3, 6, 6], 'd': [2, 4, 2, 3, 4], 'r': [208]}",14.81,44.44
"{'wid': None, 'ks': [7, 3, 3, 7, 7, 7, 5, 7, 7, 7, 3, 7, 7, 3, 7, 3, 5, 7, 5, 3], 'e': [3, 4, 6, 3, 4, 3, 4, 6, 3, 4, 3, 4, 6, 3, 4, 6, 4, 3, 6, 6], 'd': [3, 4, 2, 4, 3], 'r': [160]}",16.56,40.67
"{'wid': None, 'ks': [5, 7, 7, 7, 7, 7, 7, 7, 3, 3, 7, 5, 7, 3, 7, 7, 7, 5, 3, 3], 'e': [4, 4, 3, 3, 4, 4, 4, 6, 4, 4, 4, 6, 4, 3, 3, 6, 4, 6, 4, 6], 'd': [4, 4, 3, 3, 4], 'r': [208]}",15.68,48.38
"{'wid': None, 'ks': [3, 5, 7, 5, 5, 5, 5, 7, 7, 3, 7, 7, 5, 5, 7, 3, 5, 7, 7, 5], 'e': [3, 4, 4, 4, 6, 3, 6, 4, 4, 4, 6, 4, 3, 3, 3, 4, 4, 6, 4, 4], 'd': [2, 2, 2, 2, 3], 'r': [208]}",15.22,38.53
"{'wid': None, 'ks': [3, 5, 7, 3, 3, 5, 3, 3, 7, 3, 7, 3, 3, 3, 3, 7, 5, 5, 5, 3], 'e': [3, 3, 3, 6, 4, 6, 4, 3, 3, 4, 6, 3, 3, 4, 3, 3, 4, 3, 3, 3], 'd': [2, 2, 3, 4, 2], 'r': [176]}",12.51,30.92
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 3, 7, 3, 5, 3, 5, 3, 3, 3, 3, 3, 3, 7, 3], 'e': [4, 3, 4, 6, 3, 4, 4, 3, 3, 4, 3, 6, 4, 3, 3, 4, 4, 4, 6, 3], 'd': [3, 3, 4, 3, 2], 'r': [160]}",16.02,33.93
"{'wid': None, 'ks': [5, 3, 5, 5, 3, 7, 5, 5, 5, 3, 3, 7, 3, 7, 7, 3, 5, 3, 7, 5], 'e': [6, 6, 6, 3, 4, 6, 3, 6, 4, 3, 4, 4, 6, 4, 6, 6, 6, 3, 4, 6], 'd': [4, 3, 3, 2, 2], 'r': [224]}",14.8,48.55
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 5, 5, 7, 3, 5, 5, 3, 7, 7, 3, 3, 7, 7, 5, 7], 'e': [4, 6, 6, 3, 4, 4, 6, 4, 6, 3, 3, 4, 3, 6, 6, 4, 4, 4, 3, 3], 'd': [4, 3, 2, 4, 2], 'r': [176]}",13.6,39.56
"{'wid': None, 'ks': [3, 7, 5, 7, 7, 7, 5, 3, 3, 5, 7, 7, 5, 3, 5, 7, 7, 5, 7, 7], 'e': [3, 6, 6, 3, 3, 4, 3, 4, 6, 4, 4, 6, 4, 4, 6, 3, 4, 3, 6, 6], 'd': [2, 4, 3, 3, 2], 'r': [192]}",13.3,36.41
"{'wid': None, 'ks': [5, 7, 3, 3, 7, 3, 5, 3, 7, 3, 3, 3, 5, 7, 7, 5, 3, 3, 5, 3], 'e': [4, 3, 3, 4, 4, 6, 3, 3, 3, 6, 3, 6, 3, 3, 4, 6, 3, 4, 3, 3], 'd': [3, 2, 3, 4, 3], 'r': [192]}",16.52,41.82
"{'wid': None, 'ks': [3, 3, 7, 5, 5, 3, 7, 5, 3, 5, 5, 3, 3, 5, 5, 5, 7, 7, 3, 7], 'e': [6, 3, 6, 3, 4, 4, 3, 6, 6, 6, 3, 6, 4, 4, 4, 3, 4, 4, 3, 3], 'd': [2, 3, 4, 2, 4], 'r': [160]}",17.02,35.33
"{'wid': None, 'ks': [3, 7, 3, 3, 3, 5, 7, 5, 5, 3, 5, 7, 7, 3, 7, 7, 7, 5, 5, 7], 'e': [3, 6, 4, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3, 6, 3, 3, 6, 3], 'd': [4, 4, 4, 4, 2], 'r': [224]}",16.42,49.96
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 7, 7, 5, 7, 3, 3, 7, 3, 3, 5, 5, 5, 3, 5, 3], 'e': [3, 4, 3, 3, 3, 6, 4, 4, 3, 4, 6, 6, 4, 6, 4, 4, 3, 4, 4, 3], 'd': [4, 4, 4, 3, 3], 'r': [160]}",16.01,40.96
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 7, 7, 3, 5, 7, 5, 5, 7, 3, 3, 3, 3, 5, 5, 5], 'e': [3, 3, 4, 3, 4, 3, 6, 3, 3, 4, 4, 3, 3, 3, 3, 3, 4, 6, 3, 6], 'd': [3, 3, 2, 2, 2], 'r': [176]}",11.16,30.27
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 7, 5, 7, 7, 7, 3, 5, 3, 7, 7, 3, 3, 7, 7, 5], 'e': [3, 3, 3, 3, 6, 3, 3, 4, 4, 6, 3, 4, 3, 6, 6, 3, 6, 4, 6, 4], 'd': [2, 4, 2, 2, 3], 'r': [224]}",13.64,42.23
"{'wid': None, 'ks': [3, 5, 3, 5, 3, 3, 3, 7, 5, 5, 3, 5, 7, 7, 7, 7, 5, 5, 7, 5], 'e': [6, 6, 6, 4, 4, 6, 4, 6, 4, 3, 6, 4, 3, 6, 6, 3, 3, 4, 4, 4], 'd': [3, 2, 4, 2, 4], 'r': [192]}",13.42,41.81
"{'wid': None, 'ks': [5, 7, 5, 5, 3, 7, 3, 3, 5, 5, 3, 3, 5, 3, 3, 3, 7, 3, 3, 7], 'e': [4, 3, 6, 4, 3, 4, 3, 3, 3, 3, 3, 4, 6, 6, 6, 4, 6, 3, 3, 3], 'd': [2, 2, 2, 4, 4], 'r': [160]}",16.37,35.39
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 7, 7, 5, 7, 3, 3, 7, 7, 3, 3, 3, 3, 5, 7, 7], 'e': [6, 3, 6, 4, 3, 3, 6, 3, 6, 3, 3, 4, 6, 4, 4, 3, 3, 4, 4, 3], 'd': [3, 3, 3, 4, 3], 'r': [176]}",14.78,40.29
"{'wid': None, 'ks': [3, 7, 5, 7, 7, 7, 5, 7, 3, 3, 3, 5, 7, 7, 5, 7, 5, 7, 5, 5], 'e': [4, 4, 3, 6, 4, 6, 6, 6, 6, 4, 4, 3, 4, 3, 4, 4, 3, 3, 3, 3], 'd': [3, 4, 3, 3, 2], 'r': [208]}",16.46,44.87
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 3, 3, 7, 7, 7, 5, 7, 5, 3, 7, 3, 3, 3, 7, 5], 'e': [6, 4, 6, 3, 6, 6, 3, 3, 3, 3, 4, 6, 3, 4, 4, 6, 3, 4, 3, 6], 'd': [4, 3, 3, 3, 2], 'r': [176]}",13.07,40.41
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 3, 3, 7, 7, 7, 7, 7, 5, 5, 5, 7, 3, 5, 7, 5], 'e': [4, 4, 3, 6, 3, 4, 3, 3, 6, 4, 4, 4, 3, 6, 3, 6, 3, 3, 3, 4], 'd': [4, 4, 2, 4, 2], 'r': [224]}",14.07,47.86
"{'wid': None, 'ks': [7, 7, 3, 5, 5, 5, 3, 7, 5, 7, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5], 'e': [4, 6, 3, 6, 4, 6, 6, 6, 6, 4, 3, 6, 6, 3, 6, 3, 3, 3, 3, 4], 'd': [2, 2, 4, 2, 3], 'r': [192]}",12.47,34.53
"{'wid': None, 'ks': [3, 5, 5, 3, 5, 7, 5, 5, 3, 7, 3, 7, 3, 5, 5, 7, 5, 5, 5, 7], 'e': [6, 4, 3, 4, 3, 4, 4, 4, 6, 4, 6, 3, 6, 4, 4, 4, 6, 3, 3, 3], 'd': [4, 3, 2, 3, 2], 'r': [192]}",12.57,38.98
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 3, 3, 5, 7, 5, 5, 5, 5, 3, 5, 3, 7, 3, 5, 5], 'e': [6, 4, 4, 4, 3, 4, 3, 6, 3, 4, 4, 4, 4, 3, 3, 6, 6, 4, 6, 6], 'd': [4, 4, 4, 4, 2], 'r': [224]}",19.33,56.1
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 3, 3, 3, 5, 3, 7, 7, 5, 7, 5, 5, 7, 7, 5, 3], 'e': [3, 4, 4, 3, 3, 4, 4, 6, 3, 3, 3, 4, 4, 3, 4, 3, 6, 3, 6, 3], 'd': [2, 4, 3, 4, 3], 'r': [224]}",15.67,51.21
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 7, 7, 3, 3, 7, 7, 5, 5, 7, 5, 5, 3, 7, 7, 5], 'e': [3, 3, 4, 4, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 3, 6, 4, 4, 3], 'd': [3, 3, 4, 3, 4], 'r': [192]}",15.64,41.66
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 5, 7, 7, 5, 5, 3, 5, 7, 7, 5, 3, 5, 7, 3, 7], 'e': [4, 4, 6, 3, 6, 6, 4, 4, 3, 6, 4, 6, 3, 3, 6, 6, 6, 4, 6, 6], 'd': [2, 2, 3, 2, 4], 'r': [176]}",12.73,34.84
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 3, 7, 7, 7, 3, 7, 5, 3, 5, 5, 3, 5, 7, 7, 3], 'e': [3, 3, 6, 6, 4, 3, 4, 3, 3, 4, 3, 6, 3, 4, 3, 4, 3, 4, 3, 4], 'd': [2, 4, 3, 4, 4], 'r': [192]}",19.37,43.71
"{'wid': None, 'ks': [3, 7, 3, 3, 3, 7, 3, 7, 3, 5, 5, 5, 7, 7, 5, 3, 3, 3, 3, 5], 'e': [3, 3, 6, 4, 3, 4, 6, 4, 6, 4, 3, 6, 4, 4, 4, 4, 6, 6, 3, 3], 'd': [3, 2, 3, 4, 4], 'r': [224]}",15.8,47.83
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 7, 3, 5, 7, 5, 7, 3, 3, 7, 5, 7, 5, 3, 7, 5], 'e': [4, 4, 3, 6, 3, 6, 3, 4, 4, 4, 4, 6, 4, 6, 4, 4, 4, 4, 3, 4], 'd': [3, 4, 4, 2, 3], 'r': [224]}",13.98,45.59
"{'wid': None, 'ks': [3, 7, 7, 5, 7, 3, 5, 5, 3, 5, 3, 5, 3, 7, 7, 7, 5, 7, 3, 3], 'e': [4, 6, 4, 3, 3, 6, 3, 4, 4, 6, 3, 4, 4, 4, 6, 3, 3, 3, 6, 4], 'd': [4, 2, 2, 3, 3], 'r': [160]}",12.36,33.63
"{'wid': None, 'ks': [3, 7, 5, 3, 3, 7, 3, 7, 3, 5, 3, 5, 7, 7, 5, 5, 3, 5, 7, 3], 'e': [3, 3, 6, 4, 3, 6, 4, 4, 3, 3, 3, 4, 3, 3, 6, 3, 3, 3, 6, 3], 'd': [2, 3, 2, 3, 3], 'r': [176]}",12.21,32.04
"{'wid': None, 'ks': [5, 3, 7, 5, 7, 3, 7, 5, 5, 3, 5, 3, 3, 7, 7, 7, 3, 5, 5, 5], 'e': [4, 6, 3, 4, 6, 4, 6, 6, 6, 4, 3, 4, 3, 6, 6, 6, 4, 6, 4, 3], 'd': [2, 2, 2, 2, 4], 'r': [176]}",14.33,35.35
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 7, 5, 5, 5, 5, 5, 5, 3, 7, 7, 5, 5, 5, 5, 3], 'e': [6, 3, 6, 4, 4, 3, 6, 3, 4, 3, 4, 3, 4, 4, 6, 4, 4, 6, 6, 4], 'd': [4, 3, 4, 3, 2], 'r': [224]}",13.57,49.54
"{'wid': None, 'ks': [5, 7, 3, 7, 3, 5, 3, 3, 3, 7, 5, 5, 3, 3, 3, 3, 3, 7, 5, 5], 'e': [6, 4, 3, 3, 3, 4, 4, 3, 6, 3, 3, 4, 6, 6, 3, 3, 6, 3, 6, 6], 'd': [3, 4, 3, 3, 2], 'r': [176]}",14.9,40.47
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 3, 3, 5, 3, 3], 'e': [6, 4, 4, 6, 3, 4, 3, 4, 6, 6, 4, 3, 6, 6, 6, 4, 3, 6, 4, 3], 'd': [3, 2, 4, 3, 4], 'r': [224]}",15.05,53.04
"{'wid': None, 'ks': [7, 3, 3, 3, 5, 3, 5, 7, 5, 7, 3, 7, 5, 3, 7, 5, 5, 3, 3, 5], 'e': [6, 4, 3, 4, 6, 3, 6, 6, 3, 3, 6, 4, 4, 4, 3, 6, 3, 4, 6, 6], 'd': [3, 2, 2, 3, 2], 'r': [176]}",11.29,32.28
