arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [7, 7, 3, 3, 5, 3, 3, 7, 3, 3, 3, 7, 7, 7, 7, 5, 5, 7, 5, 3], 'e': [3, 6, 4, 4, 6, 3, 3, 6, 6, 6, 4, 3, 4, 4, 4, 4, 4, 6, 6, 6], 'd': [2, 2, 3, 2, 3], 'r': [224]}",12.45,95.56
"{'wid': None, 'ks': [5, 3, 5, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 4, 6, 4, 6, 3, 3, 4, 6, 4, 3, 6, 6, 6, 6, 4, 4, 3, 3, 3], 'd': [2, 3, 4, 4, 3], 'r': [160]}",17.02,97.07
"{'wid': None, 'ks': [5, 3, 5, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 4, 6, 4, 6, 3, 3, 4, 6, 4, 3, 6, 6, 6, 6, 4, 4, 3, 3, 3], 'd': [2, 3, 4, 4, 3], 'r': [176]}",17.87,90.07
"{'wid': None, 'ks': [5, 3, 5, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 4, 6, 4, 6, 3, 3, 4, 6, 4, 3, 6, 6, 6, 6, 4, 4, 3, 3, 3], 'd': [2, 3, 4, 4, 3], 'r': [192]}",15.66,81.19
"{'wid': None, 'ks': [5, 3, 5, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 4, 6, 4, 6, 3, 3, 4, 6, 4, 3, 6, 6, 6, 6, 4, 4, 3, 3, 3], 'd': [2, 3, 4, 4, 3], 'r': [208]}",16.49,93.29
"{'wid': None, 'ks': [5, 3, 5, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 4, 6, 4, 6, 3, 3, 4, 6, 4, 3, 6, 6, 6, 6, 4, 4, 3, 3, 3], 'd': [2, 3, 4, 4, 3], 'r': [224]}",15.55,104.4
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 3, 5, 3, 7, 5, 3, 7, 5, 7, 3, 7, 3, 5, 5, 7], 'e': [4, 3, 4, 4, 6, 3, 6, 4, 3, 6, 6, 3, 6, 3, 4, 6, 6, 4, 4, 6], 'd': [3, 2, 2, 4, 2], 'r': [160]}",13.97,84.27
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 3, 5, 3, 7, 5, 3, 7, 5, 7, 3, 7, 3, 5, 5, 7], 'e': [4, 3, 4, 4, 6, 3, 6, 4, 3, 6, 6, 3, 6, 3, 4, 6, 6, 4, 4, 6], 'd': [3, 2, 2, 4, 2], 'r': [176]}",12.27,99.88
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 3, 5, 3, 7, 5, 3, 7, 5, 7, 3, 7, 3, 5, 5, 7], 'e': [4, 3, 4, 4, 6, 3, 6, 4, 3, 6, 6, 3, 6, 3, 4, 6, 6, 4, 4, 6], 'd': [3, 2, 2, 4, 2], 'r': [192]}",13.29,71.81
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 3, 5, 3, 7, 5, 3, 7, 5, 7, 3, 7, 3, 5, 5, 7], 'e': [4, 3, 4, 4, 6, 3, 6, 4, 3, 6, 6, 3, 6, 3, 4, 6, 6, 4, 4, 6], 'd': [3, 2, 2, 4, 2], 'r': [208]}",12.97,80.53
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 3, 5, 3, 7, 5, 3, 7, 5, 7, 3, 7, 3, 5, 5, 7], 'e': [4, 3, 4, 4, 6, 3, 6, 4, 3, 6, 6, 3, 6, 3, 4, 6, 6, 4, 4, 6], 'd': [3, 2, 2, 4, 2], 'r': [224]}",11.98,85.93
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 7, 5, 7, 7, 5], 'e': [4, 4, 4, 6, 3, 4, 6, 6, 3, 4, 6, 3, 6, 4, 6, 6, 4, 4, 4, 4], 'd': [2, 3, 2, 3, 3], 'r': [160]}",12.63,66.34
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 7, 5, 7, 7, 5], 'e': [4, 4, 4, 6, 3, 4, 6, 6, 3, 4, 6, 3, 6, 4, 6, 6, 4, 4, 4, 4], 'd': [2, 3, 2, 3, 3], 'r': [176]}",13.29,67.97
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 7, 5, 7, 7, 5], 'e': [4, 4, 4, 6, 3, 4, 6, 6, 3, 4, 6, 3, 6, 4, 6, 6, 4, 4, 4, 4], 'd': [2, 3, 2, 3, 3], 'r': [192]}",14.03,93.42
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 7, 5, 7, 7, 5], 'e': [4, 4, 4, 6, 3, 4, 6, 6, 3, 4, 6, 3, 6, 4, 6, 6, 4, 4, 4, 4], 'd': [2, 3, 2, 3, 3], 'r': [208]}",13.16,106.24
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 7, 5, 7, 7, 5], 'e': [4, 4, 4, 6, 3, 4, 6, 6, 3, 4, 6, 3, 6, 4, 6, 6, 4, 4, 4, 4], 'd': [2, 3, 2, 3, 3], 'r': [224]}",13.17,87.84
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 7, 5, 7, 7, 5, 3, 5, 7, 7, 5, 3, 7, 7, 3], 'e': [6, 4, 3, 6, 3, 4, 6, 4, 6, 4, 6, 4, 3, 3, 3, 3, 4, 6, 3, 6], 'd': [3, 4, 3, 3, 2], 'r': [160]}",14.61,68.52
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 7, 5, 7, 7, 5, 3, 5, 7, 7, 5, 3, 7, 7, 3], 'e': [6, 4, 3, 6, 3, 4, 6, 4, 6, 4, 6, 4, 3, 3, 3, 3, 4, 6, 3, 6], 'd': [3, 4, 3, 3, 2], 'r': [176]}",15.1,82.81
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 7, 5, 7, 7, 5, 3, 5, 7, 7, 5, 3, 7, 7, 3], 'e': [6, 4, 3, 6, 3, 4, 6, 4, 6, 4, 6, 4, 3, 3, 3, 3, 4, 6, 3, 6], 'd': [3, 4, 3, 3, 2], 'r': [192]}",15.26,114.02
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 7, 5, 7, 7, 5, 3, 5, 7, 7, 5, 3, 7, 7, 3], 'e': [6, 4, 3, 6, 3, 4, 6, 4, 6, 4, 6, 4, 3, 3, 3, 3, 4, 6, 3, 6], 'd': [3, 4, 3, 3, 2], 'r': [208]}",14.65,109.49
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 7, 5, 7, 7, 5, 3, 5, 7, 7, 5, 3, 7, 7, 3], 'e': [6, 4, 3, 6, 3, 4, 6, 4, 6, 4, 6, 4, 3, 3, 3, 3, 4, 6, 3, 6], 'd': [3, 4, 3, 3, 2], 'r': [224]}",13.84,86.09
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 7, 5, 5, 3, 3, 7, 3, 7, 5, 5, 3, 3, 3, 3, 5], 'e': [3, 4, 6, 4, 4, 4, 6, 3, 3, 6, 4, 3, 4, 6, 4, 6, 4, 4, 6, 6], 'd': [2, 4, 2, 3, 2], 'r': [160]}",12.57,68.55
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 7, 5, 5, 3, 3, 7, 3, 7, 5, 5, 3, 3, 3, 3, 5], 'e': [3, 4, 6, 4, 4, 4, 6, 3, 3, 6, 4, 3, 4, 6, 4, 6, 4, 4, 6, 6], 'd': [2, 4, 2, 3, 2], 'r': [176]}",12.96,66.19
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 7, 5, 5, 3, 3, 7, 3, 7, 5, 5, 3, 3, 3, 3, 5], 'e': [3, 4, 6, 4, 4, 4, 6, 3, 3, 6, 4, 3, 4, 6, 4, 6, 4, 4, 6, 6], 'd': [2, 4, 2, 3, 2], 'r': [192]}",13.12,69.18
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 7, 5, 5, 3, 3, 7, 3, 7, 5, 5, 3, 3, 3, 3, 5], 'e': [3, 4, 6, 4, 4, 4, 6, 3, 3, 6, 4, 3, 4, 6, 4, 6, 4, 4, 6, 6], 'd': [2, 4, 2, 3, 2], 'r': [208]}",12.54,70.02
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 7, 5, 5, 3, 3, 7, 3, 7, 5, 5, 3, 3, 3, 3, 5], 'e': [3, 4, 6, 4, 4, 4, 6, 3, 3, 6, 4, 3, 4, 6, 4, 6, 4, 4, 6, 6], 'd': [2, 4, 2, 3, 2], 'r': [224]}",15.65,79.81
"{'wid': None, 'ks': [7, 7, 3, 7, 7, 5, 5, 5, 7, 3, 3, 7, 5, 7, 3, 5, 7, 3, 5, 3], 'e': [6, 3, 6, 4, 6, 3, 6, 4, 6, 4, 6, 4, 6, 4, 3, 4, 6, 3, 6, 6], 'd': [3, 3, 4, 2, 4], 'r': [160]}",16.1,98.83
"{'wid': None, 'ks': [7, 7, 3, 7, 7, 5, 5, 5, 7, 3, 3, 7, 5, 7, 3, 5, 7, 3, 5, 3], 'e': [6, 3, 6, 4, 6, 3, 6, 4, 6, 4, 6, 4, 6, 4, 3, 4, 6, 3, 6, 6], 'd': [3, 3, 4, 2, 4], 'r': [176]}",14.51,101.3
"{'wid': None, 'ks': [7, 7, 3, 7, 7, 5, 5, 5, 7, 3, 3, 7, 5, 7, 3, 5, 7, 3, 5, 3], 'e': [6, 3, 6, 4, 6, 3, 6, 4, 6, 4, 6, 4, 6, 4, 3, 4, 6, 3, 6, 6], 'd': [3, 3, 4, 2, 4], 'r': [192]}",14.34,93.04
"{'wid': None, 'ks': [7, 7, 3, 7, 7, 5, 5, 5, 7, 3, 3, 7, 5, 7, 3, 5, 7, 3, 5, 3], 'e': [6, 3, 6, 4, 6, 3, 6, 4, 6, 4, 6, 4, 6, 4, 3, 4, 6, 3, 6, 6], 'd': [3, 3, 4, 2, 4], 'r': [208]}",17.2,109.57
"{'wid': None, 'ks': [7, 7, 3, 7, 7, 5, 5, 5, 7, 3, 3, 7, 5, 7, 3, 5, 7, 3, 5, 3], 'e': [6, 3, 6, 4, 6, 3, 6, 4, 6, 4, 6, 4, 6, 4, 3, 4, 6, 3, 6, 6], 'd': [3, 3, 4, 2, 4], 'r': [224]}",15.56,132.92
"{'wid': None, 'ks': [7, 3, 3, 5, 3, 7, 7, 5, 3, 3, 5, 7, 5, 5, 3, 5, 3, 3, 3, 7], 'e': [6, 3, 3, 3, 4, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 3, 6, 3, 3], 'd': [2, 2, 4, 4, 4], 'r': [160]}",17.25,67.65
"{'wid': None, 'ks': [7, 3, 3, 5, 3, 7, 7, 5, 3, 3, 5, 7, 5, 5, 3, 5, 3, 3, 3, 7], 'e': [6, 3, 3, 3, 4, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 3, 6, 3, 3], 'd': [2, 2, 4, 4, 4], 'r': [176]}",16.34,95.85
"{'wid': None, 'ks': [7, 3, 3, 5, 3, 7, 7, 5, 3, 3, 5, 7, 5, 5, 3, 5, 3, 3, 3, 7], 'e': [6, 3, 3, 3, 4, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 3, 6, 3, 3], 'd': [2, 2, 4, 4, 4], 'r': [192]}",16.32,96.1
"{'wid': None, 'ks': [7, 3, 3, 5, 3, 7, 7, 5, 3, 3, 5, 7, 5, 5, 3, 5, 3, 3, 3, 7], 'e': [6, 3, 3, 3, 4, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 3, 6, 3, 3], 'd': [2, 2, 4, 4, 4], 'r': [208]}",15.39,88.61
"{'wid': None, 'ks': [7, 3, 3, 5, 3, 7, 7, 5, 3, 3, 5, 7, 5, 5, 3, 5, 3, 3, 3, 7], 'e': [6, 3, 3, 3, 4, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 3, 6, 3, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",16.45,115.82
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 5, 7, 7, 5, 7, 3, 5, 5, 7, 5, 3, 5, 7, 7, 5], 'e': [6, 3, 3, 6, 6, 3, 4, 4, 6, 6, 6, 3, 3, 4, 6, 6, 3, 6, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [160]}",13.0,74.87
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 5, 7, 7, 5, 7, 3, 5, 5, 7, 5, 3, 5, 7, 7, 5], 'e': [6, 3, 3, 6, 6, 3, 4, 4, 6, 6, 6, 3, 3, 4, 6, 6, 3, 6, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [176]}",14.8,88.14
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 5, 7, 7, 5, 7, 3, 5, 5, 7, 5, 3, 5, 7, 7, 5], 'e': [6, 3, 3, 6, 6, 3, 4, 4, 6, 6, 6, 3, 3, 4, 6, 6, 3, 6, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [192]}",14.02,81.45
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 5, 7, 7, 5, 7, 3, 5, 5, 7, 5, 3, 5, 7, 7, 5], 'e': [6, 3, 3, 6, 6, 3, 4, 4, 6, 6, 6, 3, 3, 4, 6, 6, 3, 6, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [208]}",13.79,114.51
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 5, 7, 7, 5, 7, 3, 5, 5, 7, 5, 3, 5, 7, 7, 5], 'e': [6, 3, 3, 6, 6, 3, 4, 4, 6, 6, 6, 3, 3, 4, 6, 6, 3, 6, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [224]}",14.83,119.01
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 3, 7, 7, 7, 7, 7], 'e': [6, 4, 6, 4, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 6, 4, 6, 4, 3], 'd': [4, 4, 3, 2, 3], 'r': [160]}",14.78,73.5
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 3, 7, 7, 7, 7, 7], 'e': [6, 4, 6, 4, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 6, 4, 6, 4, 3], 'd': [4, 4, 3, 2, 3], 'r': [176]}",15.08,91.46
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 3, 7, 7, 7, 7, 7], 'e': [6, 4, 6, 4, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 6, 4, 6, 4, 3], 'd': [4, 4, 3, 2, 3], 'r': [192]}",13.41,89.01
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 3, 7, 7, 7, 7, 7], 'e': [6, 4, 6, 4, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 6, 4, 6, 4, 3], 'd': [4, 4, 3, 2, 3], 'r': [208]}",16.82,111.8
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 5, 7, 5, 5, 7, 7, 7, 5, 3, 7, 7, 7, 7, 7], 'e': [6, 4, 6, 4, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 6, 4, 6, 4, 3], 'd': [4, 4, 3, 2, 3], 'r': [224]}",16.31,95.94
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 5, 3, 7, 5, 5, 3, 7, 7, 3, 3, 7, 7, 7, 5], 'e': [6, 6, 3, 6, 6, 6, 6, 3, 3, 6, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3], 'd': [4, 2, 2, 4, 3], 'r': [160]}",14.65,85.31
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 5, 3, 7, 5, 5, 3, 7, 7, 3, 3, 7, 7, 7, 5], 'e': [6, 6, 3, 6, 6, 6, 6, 3, 3, 6, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3], 'd': [4, 2, 2, 4, 3], 'r': [176]}",13.55,73.7
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 5, 3, 7, 5, 5, 3, 7, 7, 3, 3, 7, 7, 7, 5], 'e': [6, 6, 3, 6, 6, 6, 6, 3, 3, 6, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3], 'd': [4, 2, 2, 4, 3], 'r': [192]}",13.23,94.34
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 5, 3, 7, 5, 5, 3, 7, 7, 3, 3, 7, 7, 7, 5], 'e': [6, 6, 3, 6, 6, 6, 6, 3, 3, 6, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3], 'd': [4, 2, 2, 4, 3], 'r': [208]}",15.53,120.31
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 5, 3, 7, 5, 5, 3, 7, 7, 3, 3, 7, 7, 7, 5], 'e': [6, 6, 3, 6, 6, 6, 6, 3, 3, 6, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3], 'd': [4, 2, 2, 4, 3], 'r': [224]}",13.93,98.27
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 7, 7, 3, 7, 3, 7, 3, 5, 7, 3, 7, 5, 3, 7, 7], 'e': [6, 6, 6, 3, 4, 4, 6, 4, 4, 4, 6, 3, 6, 3, 3, 6, 3, 4, 6, 4], 'd': [3, 2, 2, 2, 2], 'r': [160]}",10.38,62.53
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 7, 7, 3, 7, 3, 7, 3, 5, 7, 3, 7, 5, 3, 7, 7], 'e': [6, 6, 6, 3, 4, 4, 6, 4, 4, 4, 6, 3, 6, 3, 3, 6, 3, 4, 6, 4], 'd': [3, 2, 2, 2, 2], 'r': [176]}",10.64,69.0
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 7, 7, 3, 7, 3, 7, 3, 5, 7, 3, 7, 5, 3, 7, 7], 'e': [6, 6, 6, 3, 4, 4, 6, 4, 4, 4, 6, 3, 6, 3, 3, 6, 3, 4, 6, 4], 'd': [3, 2, 2, 2, 2], 'r': [192]}",10.28,58.97
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 7, 7, 3, 7, 3, 7, 3, 5, 7, 3, 7, 5, 3, 7, 7], 'e': [6, 6, 6, 3, 4, 4, 6, 4, 4, 4, 6, 3, 6, 3, 3, 6, 3, 4, 6, 4], 'd': [3, 2, 2, 2, 2], 'r': [208]}",12.21,69.62
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 7, 7, 3, 7, 3, 7, 3, 5, 7, 3, 7, 5, 3, 7, 7], 'e': [6, 6, 6, 3, 4, 4, 6, 4, 4, 4, 6, 3, 6, 3, 3, 6, 3, 4, 6, 4], 'd': [3, 2, 2, 2, 2], 'r': [224]}",10.89,72.14
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 7, 5, 7, 7, 7, 5, 3, 7, 5, 3, 7, 5, 7, 7, 3], 'e': [4, 6, 6, 6, 6, 3, 6, 3, 4, 4, 3, 3, 6, 6, 4, 3, 3, 6, 3, 4], 'd': [2, 3, 2, 4, 3], 'r': [160]}",16.44,92.7
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 7, 5, 7, 7, 7, 5, 3, 7, 5, 3, 7, 5, 7, 7, 3], 'e': [4, 6, 6, 6, 6, 3, 6, 3, 4, 4, 3, 3, 6, 6, 4, 3, 3, 6, 3, 4], 'd': [2, 3, 2, 4, 3], 'r': [176]}",14.87,83.33
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 7, 5, 7, 7, 7, 5, 3, 7, 5, 3, 7, 5, 7, 7, 3], 'e': [4, 6, 6, 6, 6, 3, 6, 3, 4, 4, 3, 3, 6, 6, 4, 3, 3, 6, 3, 4], 'd': [2, 3, 2, 4, 3], 'r': [192]}",14.01,86.28
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 7, 5, 7, 7, 7, 5, 3, 7, 5, 3, 7, 5, 7, 7, 3], 'e': [4, 6, 6, 6, 6, 3, 6, 3, 4, 4, 3, 3, 6, 6, 4, 3, 3, 6, 3, 4], 'd': [2, 3, 2, 4, 3], 'r': [208]}",17.51,93.82
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 7, 5, 7, 7, 7, 5, 3, 7, 5, 3, 7, 5, 7, 7, 3], 'e': [4, 6, 6, 6, 6, 3, 6, 3, 4, 4, 3, 3, 6, 6, 4, 3, 3, 6, 3, 4], 'd': [2, 3, 2, 4, 3], 'r': [224]}",15.75,111.08
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 3, 7, 5, 5, 3, 7, 3, 3, 3, 3, 7, 3, 7, 5, 5], 'e': [6, 6, 4, 3, 6, 6, 3, 3, 4, 3, 6, 3, 4, 6, 3, 6, 3, 3, 4, 3], 'd': [3, 4, 4, 3, 2], 'r': [160]}",15.99,103.0
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 3, 7, 5, 5, 3, 7, 3, 3, 3, 3, 7, 3, 7, 5, 5], 'e': [6, 6, 4, 3, 6, 6, 3, 3, 4, 3, 6, 3, 4, 6, 3, 6, 3, 3, 4, 3], 'd': [3, 4, 4, 3, 2], 'r': [176]}",14.53,102.08
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 3, 7, 5, 5, 3, 7, 3, 3, 3, 3, 7, 3, 7, 5, 5], 'e': [6, 6, 4, 3, 6, 6, 3, 3, 4, 3, 6, 3, 4, 6, 3, 6, 3, 3, 4, 3], 'd': [3, 4, 4, 3, 2], 'r': [192]}",14.43,82.88
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 3, 7, 5, 5, 3, 7, 3, 3, 3, 3, 7, 3, 7, 5, 5], 'e': [6, 6, 4, 3, 6, 6, 3, 3, 4, 3, 6, 3, 4, 6, 3, 6, 3, 3, 4, 3], 'd': [3, 4, 4, 3, 2], 'r': [208]}",15.26,90.64
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 3, 7, 5, 5, 3, 7, 3, 3, 3, 3, 7, 3, 7, 5, 5], 'e': [6, 6, 4, 3, 6, 6, 3, 3, 4, 3, 6, 3, 4, 6, 3, 6, 3, 3, 4, 3], 'd': [3, 4, 4, 3, 2], 'r': [224]}",15.22,96.99
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 5, 3, 5, 5, 3, 5, 3, 3, 5, 7, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 6, 6, 6, 3, 6, 3, 4, 3, 6, 4, 3, 3, 6, 3, 3, 3], 'd': [2, 4, 3, 3, 4], 'r': [160]}",16.74,95.08
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 5, 3, 5, 5, 3, 5, 3, 3, 5, 7, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 6, 6, 6, 3, 6, 3, 4, 3, 6, 4, 3, 3, 6, 3, 3, 3], 'd': [2, 4, 3, 3, 4], 'r': [176]}",15.86,76.9
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 5, 3, 5, 5, 3, 5, 3, 3, 5, 7, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 6, 6, 6, 3, 6, 3, 4, 3, 6, 4, 3, 3, 6, 3, 3, 3], 'd': [2, 4, 3, 3, 4], 'r': [192]}",14.92,75.74
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 5, 3, 5, 5, 3, 5, 3, 3, 5, 7, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 6, 6, 6, 3, 6, 3, 4, 3, 6, 4, 3, 3, 6, 3, 3, 3], 'd': [2, 4, 3, 3, 4], 'r': [208]}",16.54,93.15
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 5, 3, 5, 5, 3, 5, 3, 3, 5, 7, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 6, 6, 6, 3, 6, 3, 4, 3, 6, 4, 3, 3, 6, 3, 3, 3], 'd': [2, 4, 3, 3, 4], 'r': [224]}",15.32,100.69
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 5, 7, 3, 3, 5, 3, 3, 3, 7, 3, 7, 7, 5, 7, 5], 'e': [4, 3, 4, 4, 4, 6, 4, 3, 4, 6, 4, 3, 6, 3, 6, 6, 3, 6, 6, 6], 'd': [3, 4, 4, 3, 2], 'r': [160]}",14.84,87.37
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 5, 7, 3, 3, 5, 3, 3, 3, 7, 3, 7, 7, 5, 7, 5], 'e': [4, 3, 4, 4, 4, 6, 4, 3, 4, 6, 4, 3, 6, 3, 6, 6, 3, 6, 6, 6], 'd': [3, 4, 4, 3, 2], 'r': [176]}",14.49,91.21
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 5, 7, 3, 3, 5, 3, 3, 3, 7, 3, 7, 7, 5, 7, 5], 'e': [4, 3, 4, 4, 4, 6, 4, 3, 4, 6, 4, 3, 6, 3, 6, 6, 3, 6, 6, 6], 'd': [3, 4, 4, 3, 2], 'r': [192]}",13.4,89.05
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 5, 7, 3, 3, 5, 3, 3, 3, 7, 3, 7, 7, 5, 7, 5], 'e': [4, 3, 4, 4, 4, 6, 4, 3, 4, 6, 4, 3, 6, 3, 6, 6, 3, 6, 6, 6], 'd': [3, 4, 4, 3, 2], 'r': [208]}",15.19,100.53
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 5, 7, 3, 3, 5, 3, 3, 3, 7, 3, 7, 7, 5, 7, 5], 'e': [4, 3, 4, 4, 4, 6, 4, 3, 4, 6, 4, 3, 6, 3, 6, 6, 3, 6, 6, 6], 'd': [3, 4, 4, 3, 2], 'r': [224]}",15.19,124.86
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 3, 3, 3, 7, 7, 3, 5, 7, 7, 5, 7, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 3, 3, 4, 4, 3, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4], 'd': [4, 2, 3, 4, 2], 'r': [160]}",15.94,88.51
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 3, 3, 3, 7, 7, 3, 5, 7, 7, 5, 7, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 3, 3, 4, 4, 3, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4], 'd': [4, 2, 3, 4, 2], 'r': [176]}",15.89,114.77
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 3, 3, 3, 7, 7, 3, 5, 7, 7, 5, 7, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 3, 3, 4, 4, 3, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4], 'd': [4, 2, 3, 4, 2], 'r': [192]}",15.53,99.64
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 3, 3, 3, 7, 7, 3, 5, 7, 7, 5, 7, 3, 5, 5, 3], 'e': [4, 3, 6, 6, 6, 3, 3, 4, 4, 3, 6, 6, 4, 6, 4, 6, 6, 6, 4, 4], 'd': [4, 2, 3, 4, 2], 'r': [208]}",14.52,95.09
